ï»¿UPM,NVIVI,NHOGA,AÃO,DPTO,area,L02,edad,P03,P04,P04A,P04B,P05C,P05P,P05M,sexo,P08D,P08M,P08A,P09,ocupado,A01A,A02,A03,A04,A04B,A04A,A05,A07,A08,A10,A11A,A11M,A11S,A12,A13REC,A14REC,A15,A16,A17A,A17M,A17S,A18,B01REC,B02REC,B03LU,B03MA,B03MI,B03JU,B03VI,B03SA,B03DO,B04,B05,B06,B07A,B07M,B07S,B08,B09A,B09M,B09S,B10,B11,B12,B12A,B12B,B12C,B13,B14,B15,B16G,B16U,B16D,B16T,B17,B18AG,B18AU,B18BG,B18BU,B19,B20G,B20U,B20D,B20T,B21,B22,B23,B24,B25,B26,B271,B272,B28,B29,B30,B31,C01REC,C02REC,C03,C04,C05,C06,C07,C08,C09,C101,C102,C11G,C11U,C11D,C11T,C12,C13AG,C13AU,C13BG,C13BU,C14,C14A,C14B,C14C,C15,C16REC,C17REC,C18,C18A,C18B,C19,D01,D02,D03,D04,D05,E01A,E01B,E01C,E01D,E01E,E01F,E01G,E01H,E01I,E01J,E01K,E01L,E01M,ED01,ED02,ED03,ED0504,ED06C,ED08,ED09,ED10,ED11F1,ED11F1A,ED11GH1,ED11GH1A,S01A,S01B,S02,S03,S03A,S03B,S03C,S04,S05,S06,S07,S08,S09,CATE_PEA,TAMA_PEA,OCUP_PEA,RAMA_PEA,HORAB,HORABC,HORABCO,PEAD,PEAA,TIPOHOGA,FACTOR,NJEF,NCON,NPAD,NMAD,anios_estudio,ra06ya09,ingreso_principal,e01bimde,e01cimde,e01dde,e01ede,e01fde,e01gde,e01hde,e01ide,e01jde,e01kde,e01lde,e01mde,e01kjde,e02bde,ingrevasode,ingrealmuerzode,ipcm,pobrezai,pobnopoi,quintili,decili,quintiai,decilai,informalidad,sexo_lbl,area_lbl
18073,38,1,2025,10,6,2,62,2,1,1, ,1,0,0,6,10,7,1962,1,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,6,1,2,2,2,2,2,2,2,1, , ,25,0,0,2,16,0,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,0,0,0,0,0,300000,0,0,0,0,0,0,0,1,2,1,302, , , , , , , , ,7, , ,1,6, , ,6,1, , , , ,4,2,6,1,14,14,14,1,1,4,54,306, , , ,2, ,125652.452,0,0,0,0,"304612,005",0,0,0,0,0,0,0,0,0,0,0,"634185,273304052",2,1,1,1,1,2, ,Mujer,Rural
18073,47,1,2025,10,6,1,88,1,1,1, ,2,0,0,1,25,1,1937,1,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,6,1,4,4,4,4,4,4,0,1, , ,70,0,0,2,35,0,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,0,0,0,0,0,0,0,0,0,0,670000,0,0,1,1,1,303, , , , , , , , ,7, , ,3, , , , , , , , , ,4,2,6,1,24,24,24,1,1,4,44,303,0, , ,3, ,1188092.59,0,0,0,0,0,0,0,0,0,"680300,146",0,0,0,0,0,0,"1010349,37011957",3,0,2,3,3,5, ,Hombre,Rural
18073,47,1,2025,10,6,2,70,2,1,1, ,1,0,0,6,9,5,1954,1,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,6,1,8,8,8,8,8,8,4,1, , ,51,0,0,2,35,0,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,0,0,0,0,0,0,0,0,0,0,670000,0,0,1,2,6, , , , ,6, , , , ,7, , ,1,6, , ,1, ,1,5,1,6,4,2,6,1,52,52,52,1,1,4,44,303, , , ,0, ,1188092.59,0,0,0,0,0,0,0,0,0,"680300,146",0,0,0,0,0,0,"1010349,37011957",3,0,2,3,3,5, ,Mujer,Rural
18073,49,1,2025,10,6,1,31,1,1,1, ,0,0,0,6,6,2,1994,5,1.0, ,1, , , ,2, , , , , , , , , , , , , , , , ,9,8,8,8,8,8,8,0,0,1, , ,7,0,0,3,7,0,0,6, ,1,6, , ,18,2,4,2850000,5, ,2850000,6, , , , ,6, , , , ,6, , ,6, ,3, , , , , ,1,5,5,36,1, ,2,6, ,2, , ,2000000,5, ,2000000,6, , , , ,4,1,1,1,0, , , , , , ,6, ,6, , ,2850000,2000000,0,0,0,0,650000,0,0,0,0,0,0,1,1,1,408, ,19, ,2, , , , ,7, , ,3, , , , , , , , , ,1,3,9,8,40,76,76,1,1,3,46,408,8888, , ,8, ,2893814.055,"2030746,705",0,0,0,0,"659992,679",0,0,0,0,0,0,0,0,0,0,"2969967,05710103",3,0,5,9,5,10,1,Mujer,Rural
18073,55,1,2025,10,6,1,23,1,1,1, ,2,0,0,1,3,12,2001,1,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,7,5,10,10,10,10,10,6,0,1, , ,8,0,0,3,2,2,0,6, ,2,6, , ,88,1,4,1200000,3, ,4800000,6, , , , ,6, , , , ,6, , ,6, ,3, , ,1,1,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,4800000,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,409, ,19, ,15, , , , ,7, , ,2, , , ,1, ,1,4,6,6,2,3,7,5,56,56,56,1,1,2,102,409,901, , ,9, ,4873792.093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1383446,19326501",3,0,3,5,3,6,1,Hombre,Rural
18095,4,1,2025,10,1,2,43,2,1,1, ,1,0,0,1,30,7,1982,1,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,5,5,12,12,12,6,6,12,12,1, , ,12,8,0,4,12,8,0,1,1,2,6, , ,30,88,4,4500000,5, ,4500000,6, , , , ,6, , , , ,6, , ,1,200000,1, , ,1,2,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,4500000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2402,14,19, ,2, , , , ,1, ,1,3, , , , , , , , , ,2,4,5,5,72,72,72,1,1,4,241,306, , , ,14, ,4493520.518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2084001,82906511",3,0,4,7,3,6,2,Hombre,Urbana
18095,13,1,2025,10,1,5,28,1,1,1, ,0,0,0,1,26,1,1997,5,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,3,8,12,9,12,12,12,0,0,1, , ,8,0,0,1,8,0,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,5, ,1,1,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,3,6,1,4000000,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2403,14,19, ,2, , , , ,7, , ,3, , , , , , , , , ,4,1,3,8,57,57,57,1,1,1,233,2403,8888, , ,15, ,3994240.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3994240,46076314",3,0,5,9,5,9,2,Hombre,Urbana
18095,43,1,2025,10,1,1,21,1,1,3, ,0,0,0,1,6,9,2004,5,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,7,2,12,12,12,12,12,12,0,1, , ,6,0,0,2,3,0,0,6, ,2,6, , ,88,1,4,1300000,3, ,5200000,6, , , , ,6, , , , ,1, ,450000,6, ,4, , ,1,1,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,5200000,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,306, ,19, ,2, , , , ,7, , ,3, , , , , , , , , ,2,2,7,2,72,72,72,1,1,5,286,306,8888, , ,6, ,5192512.598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5756540,65082794",3,0,5,10,5,10,1,Hombre,Urbana
18095,55,1,2025,10,1,1,41,1,1,3, ,2,0,0,6,3,1,1984,1,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,9,5,1,1,1,1,1,1,1,1, , ,2,0,0,1,2,0,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,15,3,1,1,300000,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,606, ,19, ,2, , , , ,7, , ,3, , , , , , , , , ,4,1,9,5,7,7,7,4,1,2,179,606,606, , ,12, ,299568.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1521164,71886249",3,0,3,5,2,4,1,Mujer,Urbana
18095,72,1,2025,10,1,1,44,1,1,1, ,2,0,0,1,25,12,1980,1,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,7,5,10,10,10,10,10,10,0,1, , ,16,0,0,2,13,0,0,6, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1,1,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,6000000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,306, ,19, ,1, , , , ,7, , ,3, , , , , , , , , ,3,2,7,5,60,60,60,1,1,2,233,306,502, , ,6, ,5991360.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1429811,35435565",3,0,2,4,2,4,2,Hombre,Urbana
18095,93,1,2025,10,1,3,21,1,1,1, ,4,0,0,1,16,10,2004,2,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,8,5,10,10,10,10,10,10,0,1, , ,3,0,0,2,0,2,0,6, ,2,6, , ,88,1,4,600000,3, ,2400000,6, , , , ,6, , , , ,6, , ,6, ,4, , ,1,2,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,2400000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,901, ,19, ,2, , , , ,7, , ,3, , , , , , , , , ,2,2,8,5,60,60,60,1,1,2,293,901,409, , ,10, ,2396544.276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1198272,13822894",3,0,2,4,2,3,1,Hombre,Urbana
18095,100,1,2025,10,1,2,33,2,1,1, ,1,0,0,6,11,8,1992,2,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,9,2,10,10,10,10,10,0,0,1, , ,0,4,0,5,0,4,0,1,1,2,6, , ,88,2,4,2750000,5, ,2750000,6, , , , ,6, , , , ,6, , ,1,200000,1, , ,1,2,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,2750000,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,903, ,19, ,2, , , , ,1, ,1,3, , , , , , , , , ,2,5,9,2,50,50,50,1,1,2,176,903, , , ,12, ,2746040.316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1824710,19726422",3,0,3,6,3,5,2,Mujer,Urbana
18095,116,1,2025,10,1,1,49,1,1,3, ,0,0,0,1,14,5,1976,5,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,5,7,12,12,12,12,12,0,12,1, , ,32,0,0,3,7,0,0,6, ,2,6, , ,88,1,4,3400000,5, ,3400000,6, , , , ,6, , , , ,6, , ,6, ,4, , ,1,2,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,3400000,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,503, ,19, ,14, , , , ,7, , ,3, , , , , , , , , ,2,3,5,7,72,72,72,1,1,1,348,503,8888, , ,9, ,3395104.391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3395104,39164867",3,0,5,9,5,9,1,Hombre,Urbana
18110,3,1,2025,10,1,1,67,1,1,1, ,2,0,0,6,14,2,1958,1,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,5,5,10,10,10,10,10,10,10,1, , ,7,0,0,1,7,0,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,2000000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,502, , , , , , , , ,1, ,5,1,6,6, ,1, ,1,1,1,6,4,1,5,5,70,70,70,1,1,4,73,502,306, , ,8, ,1995683.453,0,0,0,0,0,0,0,0,0,0,0,0,"92300,359",0,0,0,"1315242,2266187",3,0,2,4,2,3,1,Mujer,Urbana
18110,3,1,2025,10,1,2,66,2,1,1, ,1,0,0,1,25,11,1958,1,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,5,7,10,10,10,10,10,0,0,1, , ,25,0,0,2,25,0,0,6, ,2,6, , ,88,2,4,2000000,5, ,2000000,6, , , , ,6, , , , ,6, , ,6, ,4, , ,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,2000000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,306, , , , , , , , ,1, ,5,1,6,6, ,1, ,1,1,1,6,2,2,5,7,50,50,50,1,1,4,73,502, , , ,6, ,1995683.453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1315242,2266187",3,0,2,4,2,3,1,Hombre,Urbana
18110,5,1,2025,10,1,1,45,1,1,1, ,2,0,0,1,5,8,1980,1,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,7,2,"8,3","8,3","8,3","8,3","8,3",0,0,1, , ,4,0,0,3,4,0,0,6, ,2,6, , ,12,2,4,1000000,3, ,4000000,6, , , , ,6, , , , ,6, , ,1,240000,4, , ,1,1,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,4000000,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,502, ,19, ,15, , , , ,7, , ,1,1, , ,1, ,1,4,1,6,2,3,7,2,43,43,43,1,1,2,87,502,606, , ,8, ,3991366.906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2569442,44604316",3,0,4,8,4,7,1,Hombre,Urbana
18110,5,1,2025,10,1,2,42,2,1,1, ,1,0,0,6,23,3,1983,1,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,5,5,5,5,5,5,5,5,0,1, , ,5,0,0,1,5,0,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,2000000,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,606, ,19, ,2, , , , ,7, , ,1,1, , ,6,5, , , , ,4,1,5,5,30,30,30,1,1,2,87,502, , , ,12, ,1995683.453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2569442,44604316",3,0,4,8,4,7,1,Mujer,Urbana
18110,14,1,2025,10,1,1,30,1,1,1, ,0,0,0,6,19,3,1995,2,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,9,8,8,0,8,0,8,0,0,1, , ,0,6,0,10,0,6,0,6, ,6, , , ,88,4,4,2000000,5, ,2000000,6, , , , ,1,30000,2,12,360000,6, , ,6, ,4, , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,2360000,0,0,0,0,400000,0,0,0,0,0,0,0,2,1,1,901, ,19, ,2, , , , ,7, , ,3, , , , , , , , , ,6,10,9,8,24,24,24,1,1,1,44,901,8888, , ,10, ,2354906.474,0,0,0,0,"399136,69",0,0,0,0,0,0,0,0,0,0,0,"2754043,16546762",3,0,4,8,4,8,1,Mujer,Urbana
18110,22,1,2025,10,1,1,62,1,1,1, ,0,0,0,6,28,4,1963,4,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,7,2,3,3,3,3,3,0,0,1, , ,10,0,0,1,10,0,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,99999999999,0,0,0,0,99999999999,0,0,0,0,0,0,0,2,1,1,606, , , , , , , , ,7, , ,3, , , , , , , , , ,4,1,7,2,15,15,15,1,1,4,113,606,8888, , ,12, ,511182.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1889804,29785745",3,0,3,6,3,5,1,Mujer,Urbana
18110,27,1,2025,10,1,1,52,1,1,1, ,2,0,0,1,20,7,1973,2,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,9,5,8,8,8,8,8,8,0,1, , ,9,0,0,3,9,0,0,1,1,2,6, , ,18,1,4,2800000,5, ,2800000,6, , , , ,6, , , , ,6, , ,1,120000,1, , ,1,1,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,2800000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,306, , , , , , , , ,1, ,1,3, , , , , , , , , ,2,3,9,5,48,48,48,1,1,2,75,306,306, , ,6, ,2793956.834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2644280,57553956",3,0,4,8,4,7,2,Hombre,Urbana
18110,27,1,2025,10,1,2,54,2,1,1, ,1,0,0,6,14,7,1971,2,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,9,8,8,8,8,8,8,4,0,1, , ,30,0,0,10,1,0,0,6, ,6, , , ,88,1,4,1200000,5, ,1200000,6, , , , ,1,50000,2,26,1300000,6, , ,6, ,4, , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,2500000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,306, , , , , , , , ,7, , ,3, , , , , , , , , ,6,10,9,8,44,44,44,1,1,2,75,306, , , ,6, ,2494604.316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2644280,57553956",3,0,4,8,4,7,1,Mujer,Urbana
18110,35,1,2025,10,1,1,27,1,1,1, ,2,0,0,1,24,10,1998,2,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,4,4,0,8,8,8,8,0,0,3,8,48,0,8,0,6,1,6,0,1,1,2,6, , ,12,1,4,6930000,5, ,6930000,6, , , , ,6, , , , ,6, , ,1,2500000,1, , ,1,2,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,6930000,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,903, ,19, ,15, , , , ,1, ,1,2, , , ,6,5, , , , ,2,6,4,4,48,48,48,1,1,2,66,903,2405, , ,12, ,6915043.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5253636,69064747",3,0,5,10,5,10,2,Hombre,Urbana
18110,35,1,2025,10,1,2,29,2,1,1, ,1,0,0,6,2,8,1996,2,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,1,2,0,"9,3","9,3","9,3","9,3",0,0,3,8,47,2,0,0,8,2,0,0,1,1,2,6, , ,12,2,4,2650000,5, ,2650000,1,950000,5,0, ,6, , , , ,6, , ,6, ,1, , ,1,2,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,1, ,11,3600000,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2405,14,19, ,2, , , , ,1, ,1,1,6, , ,6,5, , , , ,2,8,1,2,47,47,47,1,1,2,66,903, , , ,17, ,3592230.215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5253636,69064747",3,0,5,10,5,10,2,Mujer,Urbana
18110,37,1,2025,10,1,2,37,2,1,1, ,1,0,0,6,21,3,1988,1,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,5,5,9,9,9,9,9,9,3,1, , ,6,0,0,2,0,1,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,1,1,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,1, ,11,4000000,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,903, ,19, ,2, , , , ,7, , ,3, , , , , , , , , ,4,2,5,5,57,57,57,1,1,2,72,606, , , ,12, ,3991366.906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1658352,31079136",3,0,3,5,3,5,2,Mujer,Urbana
18110,45,1,2025,10,1,4,21,1,1,1, ,5,0,0,1,4,10,2004,2,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,4,5,8,8,8,8,8,8,8,1, , ,0,6,0,6,0,3,0,1,1,2,6, , ,88,88,4,3600000,5, ,3600000,6, , , , ,6, , , , ,6, , ,6, ,1, , ,1,3,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,3600000,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1003, ,19, ,2, , , , ,1, ,1,3, , , , , , , , , ,2,6,4,5,56,56,56,1,1,2,92,1003,903, , ,12, ,3592230.215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3292877,69784172",3,0,5,9,4,8,2,Hombre,Urbana
18110,48,1,2025,10,1,1,51,1,1,1, ,2,0,0,6,9,10,1974,1,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,5,5,10,10,10,10,10,10,0,1, , ,2,0,0,1,2,0,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,2000000,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,306, , , , , , , , ,7, , ,3, , , , , , , , , ,4,1,5,5,60,60,60,1,1,2,100,306,306, , ,6, ,1995683.453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1537923,56115107",3,0,3,5,2,4,1,Mujer,Urbana
18127,32,1,2025,10,1,1,46,1,1,1, ,2,0,0,6,24,5,1979,2,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,5,5,4,4,4,4,4,4,4,1, , ,10,0,0,2,10,0,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,3000000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,302, ,19, ,1, , , , ,7, , ,3, , , , , , , , , ,4,2,5,5,28,28,28,1,1,2,201,302,501, , ,2, ,2993525.179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1774689,47173689",3,0,3,6,3,5,1,Mujer,Urbana
18127,33,1,2025,10,1,1,32,1,1,1, ,2,0,0,1,25,2,1993,2,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,7,2,0,0,9,9,9,5,0,3,8,50,2,6,0,2,0,6,0,6, ,2,6, , ,88,1,4,100000,2,26,2600000,6, , , , ,1,960000,5, ,960000,6, , ,6, ,4, , ,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,3560000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,306, ,19, ,2, , , , ,7, , ,3, , , , , , , , , ,2,2,7,2,50,50,50,1,1,2,194,306,409, , ,6, ,3552316.546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2808924,46043165",3,0,4,8,4,8,1,Hombre,Urbana
18127,53,1,2025,10,1,1,37,1,1,1, ,2,0,0,6,10,1,1988,1,1.0, ,1, , , ,2, , , , , , , , , , , , , , , , ,9,5,4,4,4,4,4,0,0,1, , ,0,7,0,3,0,7,0,1,1,2,6, , ,88,2,4,970000,5, ,970000,6, , , , ,1,30000,2,20,600000,6, , ,1,150000,1, , ,1,2,1,1,5,5,30,1, ,2,6, ,4,1, , , , , , , , , , , ,6, ,6,0, , , , , , ,6, ,6, , ,1570000,1500000,0,0,0,0,0,0,212500,0,0,0,0,1,1,1,305, ,19, ,2, , , , ,1, ,1,3, , , , , , , , , ,2,3,9,5,20,50,50,1,1,2,195,305,305, , ,5, ,1566611.51,"1496762,589",0,0,0,0,0,0,"212041,366",0,0,0,0,"83569,244",0,0,0,"1438078,74964028",3,0,2,4,2,4,2,Mujer,Urbana
18127,53,1,2025,10,1,2,45,2,1,1, ,1,0,0,1,19,4,1980,1,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,7,4,8,8,8,8,8,4,0,1, , ,2,0,0,2,1,0,0,6, ,2,6, , ,88,1,4,720000,3, ,2880000,6, , , , ,6, , , , ,6, , ,6, ,4, , ,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,2880000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,305, ,19, ,2, , , , ,7, , ,3, , , , , , , , , ,2,2,7,4,44,44,44,1,1,2,195,305, , , ,5, ,2873784.172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1438078,74964028",3,0,2,4,2,4,1,Hombre,Urbana
18127,63,1,2025,10,1,1,54,1,1,1, ,0,0,0,6,28,9,1971,4,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,3,8,8,8,8,8,8,0,0,1, , ,17,6,0,4,17,6,0,1,2,1,6, , ,30,2,4,2800000,5, ,2800000,6, , , , ,6, , , , ,6, , ,1,400000,1, , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,2800000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2403,14, , , , , , , ,7, , ,1,1, , ,1, ,1,9,1,6,1,4,3,8,40,40,40,1,1,3,137,2403,8888, , ,15, ,2793956.834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2260035,71223021",3,0,4,7,4,7,2,Mujer,Urbana
18127,70,1,2025,10,1,2,63,2,1,1, ,1,0,0,1,19,2,1962,2,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,5,5,6,6,6,6,6,6,6,1, , ,0,8,0,1,0,8,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,4,6, , ,1000000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,304, , , , , , , , ,7, , ,3, , , , , , , , , ,4,1,5,5,42,42,42,1,1,2,165,304, , , ,4, ,997841.726,0,0,0,0,0,0,0,0,0,0,0,0,0,"124730,215827338",0,0,"913898,291366904",2,1,1,2,1,2,1,Hombre,Urbana
18127,79,1,2025,10,1,2,22,2,1,1, ,1,0,0,1,3,5,2003,2,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,7,5,8,8,8,8,8,8,0,1, , ,7,0,0,2,7,0,0,6, ,2,6, , ,88,1,4,3000000,5, ,3000000,1,1500000,5,0, ,6, , , , ,6, , ,6, ,4, , ,1,1,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,4500000,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,306, ,19, ,15, , , , ,7, , ,3, , , , , , , , , ,2,2,7,5,48,48,48,1,1,2,284,2002, , , ,6, ,4490287.769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1995683,4532374",3,0,3,6,3,6,1,Hombre,Urbana
18127,100,1,2025,10,1,2,24,2,1,1, ,1,0,0,6,30,3,2001,2,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,9,8,11,11,11,11,11,8,0,1, , ,2,0,0,10,1,0,0,6, ,6, , , ,88,1,4,700000,5, ,700000,6, , , , ,1,720000,5, ,720000,6, , ,6, ,4, , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,2,6,1,1420000,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,902, ,19, ,14, , , , ,7, , ,3, , , , , , , , , ,6,10,9,8,63,63,63,1,1,2,235,1001, , , ,11, ,1416935.251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1746172,48920863",3,0,3,6,3,5,1,Mujer,Urbana
